anno,provincia,comune,tipologia,categoria,numero_strutture,letti,camere
2025,Città Metropolitana di Sassari,Stintino,Altri alloggi privati,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Stintino,Bed & Breakfast,1 Stella,3,15,7
2025,Città Metropolitana di Sassari,Stintino,Bed & Breakfast,2 Stelle,6,26,14
2025,Città Metropolitana di Sassari,Stintino,Bed & Breakfast,3 Stelle,6,33,13
2025,Città Metropolitana di Sassari,Stintino,Boat & Breakfast,,2,8,4
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,,5,365,126
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,1 Stella,7,324,91
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,2 Stelle,2,116,41
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,3 Stelle,1,10,5
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,II Categoria,5,130,60
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,III Categoria,1,40,14
2025,Città Metropolitana di Sassari,Stintino,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,5,2920,690
2025,Città Metropolitana di Sassari,Tergu,Affittacamere,3 Stelle,1,12,4
2025,Città Metropolitana di Sassari,Tergu,Agriturismo,,1,8,4
2025,Città Metropolitana di Sassari,Tergu,Albergo Rurale,3 Stelle,1,18,12
2025,Città Metropolitana di Sassari,Tergu,Altri alloggi privati,,28,127,60
2025,Città Metropolitana di Sassari,Tergu,Bed & Breakfast,,1,9,3
2025,Città Metropolitana di Sassari,Tergu,Bed & Breakfast,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Tergu,Casa/App. vacanze,1 Stella,1,12,4
2025,Città Metropolitana di Sassari,Tergu,Casa/App. vacanze,II Categoria,2,182,71
2025,Città Metropolitana di Sassari,Thiesi,Affittacamere,3 Stelle,1,11,5
2025,Città Metropolitana di Sassari,Thiesi,Albergo,3 Stelle,1,31,15
2025,Città Metropolitana di Sassari,Thiesi,Altri alloggi privati,,2,9,3
2025,Città Metropolitana di Sassari,Thiesi,Bed & Breakfast,2 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Thiesi,Bed & Breakfast,3 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Tissi,Affittacamere,I Categoria,1,6,3
2025,Città Metropolitana di Sassari,Tissi,Altri alloggi privati,,4,12,5
2025,Città Metropolitana di Sassari,Torralba,Altri alloggi privati,,1,8,4
2025,Città Metropolitana di Sassari,Torralba,Bed & Breakfast,2 Stelle,1,2,2
2025,Città Metropolitana di Sassari,Tula,Agriturismo,,1,20,11
2025,Città Metropolitana di Sassari,Tula,Albergo Rurale,3 Stelle,1,20,12
2025,Città Metropolitana di Sassari,Tula,Bed & Breakfast,1 Stella,1,5,3
2025,Città Metropolitana di Sassari,Tula,Bed & Breakfast,2 Stelle,2,5,6
2025,Città Metropolitana di Sassari,Uri,Agriturismo,,1,4,1
2025,Città Metropolitana di Sassari,Uri,Albergo,3 Stelle,1,29,15
2025,Città Metropolitana di Sassari,Uri,Altri alloggi privati,,10,48,20
2025,Città Metropolitana di Sassari,Uri,Bed & Breakfast,2 Stelle,2,10,5
2025,Città Metropolitana di Sassari,Uri,Bed & Breakfast,3 Stelle,1,8,3
2025,Città Metropolitana di Sassari,Usini,Altri alloggi privati,,4,18,8
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,,1,6,3
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,3 Stelle,2,6,3
2025,Città Metropolitana di Sassari,Valledoria,Affittacamere,I Categoria,1,12,6
2025,Città Metropolitana di Sassari,Valledoria,Agriturismo,,6,77,27
2025,Città Metropolitana di Sassari,Valledoria,Albergo,2 Stelle,1,20,10
2025,Città Metropolitana di Sassari,Valledoria,Albergo,3 Stelle,3,144,73
2025,Città Metropolitana di Sassari,Valledoria,Albergo,4 Stelle,3,472,215
2025,Città Metropolitana di Sassari,Valledoria,Albergo Rurale,2 Stelle,1,14,7
2025,Città Metropolitana di Sassari,Valledoria,Altri alloggi privati,,546,2504,976
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,,1,4,2
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,1 Stella,3,14,7
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,3 Stelle,1,10,3
2025,Città Metropolitana di Sassari,Valledoria,Campeggio,4 Stelle,2,1600,485
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,,3,80,39
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,1 Stella,4,81,22
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,2 Stelle,3,256,61
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,3 Stelle,2,95,32
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,II Categoria,3,263,80
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,III Categoria,1,53,15
2025,Città Metropolitana di Sassari,Valledoria,Locanda,II Categoria,1,11,4
2025,Città Metropolitana di Sassari,Valledoria,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,3,510,158
2025,Città Metropolitana di Sassari,Viddalba,Agriturismo,,1,11,0
2025,Città Metropolitana di Sassari,Viddalba,Altri alloggi privati,,133,557,220
2025,Città Metropolitana di Sassari,Viddalba,Casa/App. vacanze,II Categoria,1,22,7
2025,Città Metropolitana di Sassari,Villanova Monteleone,Affittacamere,,1,7,5
2025,Città Metropolitana di Sassari,Villanova Monteleone,Affittacamere,3 Stelle,1,8,4
2025,Città Metropolitana di Sassari,Villanova Monteleone,Affittacamere,II Categoria,2,11,6
2025,Città Metropolitana di Sassari,Villanova Monteleone,Agriturismo,,2,15,8
2025,Città Metropolitana di Sassari,Villanova Monteleone,Albergo,2 Stelle,1,24,11
2025,Città Metropolitana di Sassari,Villanova Monteleone,Altri alloggi privati,,17,87,39
2025,Città Metropolitana di Sassari,Villanova Monteleone,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Villanova Monteleone,Bed & Breakfast,3 Stelle,1,6,3
2025,Provincia del Medio Campidano,Arbus,Affittacamere,,1,6,3
2025,Provincia del Medio Campidano,Arbus,Affittacamere,2 Stelle,2,15,7
2025,Provincia del Medio Campidano,Arbus,Affittacamere,3 Stelle,1,9,5
2025,Provincia del Medio Campidano,Arbus,Affittacamere,I Categoria,1,3,2
2025,Provincia del Medio Campidano,Arbus,Agriturismo,,16,208,118
2025,Provincia del Medio Campidano,Arbus,Albergo,1 Stella,1,14,8
2025,Provincia del Medio Campidano,Arbus,Albergo,2 Stelle,2,37,16
2025,Provincia del Medio Campidano,Arbus,Albergo,3 Stelle,7,221,116
2025,Provincia del Medio Campidano,Arbus,Albergo,4 Stelle,1,25,25
2025,Provincia del Medio Campidano,Arbus,Albergo,5 Stelle,1,66,28
2025,Provincia del Medio Campidano,Arbus,Albergo Rurale,3 Stelle,1,19,11
2025,Provincia del Medio Campidano,Arbus,Altri alloggi privati,,330,1465,590
2025,Provincia del Medio Campidano,Arbus,Bed & Breakfast,1 Stella,7,33,16
2025,Provincia del Medio Campidano,Arbus,Bed & Breakfast,2 Stelle,4,19,11
2025,Provincia del Medio Campidano,Arbus,Bed & Breakfast,3 Stelle,5,25,14
2025,Provincia del Medio Campidano,Arbus,Campeggio,3 Stelle,1,147,47
2025,Provincia del Medio Campidano,Arbus,Casa per ferie e ospitalità religiosa,III Categoria,1,9,5
2025,Provincia del Medio Campidano,Arbus,Casa/App. vacanze,1 Stella,1,12,6
2025,Provincia del Medio Campidano,Arbus,Casa/App. vacanze,II Categoria,2,61,22
2025,Provincia del Medio Campidano,Barumini,Affittacamere,II Categoria,1,11,6
2025,Provincia del Medio Campidano,Barumini,Albergo,3 Stelle,2,35,17
2025,Provincia del Medio Campidano,Barumini,Altri alloggi privati,,2,7,4
2025,Provincia del Medio Campidano,Barumini,Bed & Breakfast,2 Stelle,1,8,3
2025,Provincia del Medio Campidano,Barumini,Bed & Breakfast,3 Stelle,1,2,1
2025,Provincia del Medio Campidano,Collinas,Altri alloggi privati,,6,29,12
2025,Provincia del Medio Campidano,Furtei,Altri alloggi privati,,1,2,1
2025,Provincia del Medio Campidano,Furtei,Bed & Breakfast,1 Stella,1,3,2
2025,Provincia del Medio Campidano,Furtei,Bed & Breakfast,3 Stelle,1,3,1
2025,Provincia del Medio Campidano,Genuri,Bed & Breakfast,3 Stelle,1,3,1
2025,Provincia del Medio Campidano,Gesturi,Affittacamere,I Categoria,1,12,6
2025,Provincia del Medio Campidano,Gesturi,Affittacamere,III Categoria,1,7,4
2025,Provincia del Medio Campidano,Gesturi,Agriturismo,,1,6,0
2025,Provincia del Medio Campidano,Gesturi,Altri alloggi privati,,1,4,2
2025,Provincia del Medio Campidano,Gesturi,Bed & Breakfast,1 Stella,1,1,1
2025,Provincia del Medio Campidano,Gesturi,Bed & Breakfast,3 Stelle,1,5,3
2025,Provincia del Medio Campidano,Gonnosfanadiga,Affittacamere,2 Stelle,1,3,3
2025,Provincia del Medio Campidano,Gonnosfanadiga,Affittacamere,3 Stelle,1,6,3
2025,Provincia del Medio Campidano,Gonnosfanadiga,Affittacamere,II Categoria,3,12,8
2025,Provincia del Medio Campidano,Gonnosfanadiga,Agriturismo,,1,12,7
2025,Provincia del Medio Campidano,Gonnosfanadiga,Altri alloggi privati,,6,29,14
2025,Provincia del Medio Campidano,Gonnosfanadiga,Bed & Breakfast,2 Stelle,1,4,2
2025,Provincia del Medio Campidano,Guspini,Affittacamere,2 Stelle,1,6,3
2025,Provincia del Medio Campidano,Guspini,Affittacamere,3 Stelle,2,14,9
2025,Provincia del Medio Campidano,Guspini,Affittacamere,II Categoria,2,15,9
2025,Provincia del Medio Campidano,Guspini,Agriturismo,,3,22,11
2025,Provincia del Medio Campidano,Guspini,Albergo,2 Stelle,1,20,17
2025,Provincia del Medio Campidano,Guspini,Albergo,3 Stelle,2,27,19
2025,Provincia del Medio Campidano,Guspini,Altri alloggi privati,,18,75,34
2025,Provincia del Medio Campidano,Guspini,Bed & Breakfast,,1,4,2
2025,Provincia del Medio Campidano,Guspini,Bed & Breakfast,1 Stella,8,40,19
2025,Provincia del Medio Campidano,Guspini,Bed & Breakfast,3 Stelle,5,20,8
2025,Provincia del Medio Campidano,Guspini,Villaggio albergo,4 Stelle,1,115,29
2025,Provincia del Medio Campidano,Las Plassas,Bed & Breakfast,2 Stelle,1,4,3
2025,Provincia del Medio Campidano,Las Plassas,Bed & Breakfast,3 Stelle,1,3,1
2025,Provincia del Medio Campidano,Lunamatrona,Altri alloggi privati,,4,18,9
2025,Provincia del Medio Campidano,Lunamatrona,Bed & Breakfast,3 Stelle,1,3,3
2025,Provincia del Medio Campidano,Lunamatrona,Campeggio,3 Stelle,1,256,90
2025,Provincia del Medio Campidano,Pabillonis,Affittacamere,II Categoria,1,2,1
2025,Provincia del Medio Campidano,Pabillonis,Agriturismo,,1,9,0
2025,Provincia del Medio Campidano,Pabillonis,Altri alloggi privati,,4,18,8
2025,Provincia del Medio Campidano,Pabillonis,Bed & Breakfast,1 Stella,1,5,2
2025,Provincia del Medio Campidano,Pauli Arbarei,Affittacamere,II Categoria,1,12,5
2025,Provincia del Medio Campidano,Pauli Arbarei,Agriturismo,,1,12,6
2025,Provincia del Medio Campidano,Pauli Arbarei,Altri alloggi privati,,1,3,1
2025,Provincia del Medio Campidano,Samassi,Altri alloggi privati,,4,23,6
2025,Provincia del Medio Campidano,San Gavino Monreale,Affittacamere,1 Stella,1,5,3
2025,Provincia del Medio Campidano,San Gavino Monreale,Albergo,1 Stella,1,19,16
2025,Provincia del Medio Campidano,San Gavino Monreale,Albergo,3 Stelle,1,13,10
2025,Provincia del Medio Campidano,San Gavino Monreale,Altri alloggi privati,,2,10,6
2025,Provincia del Medio Campidano,San Gavino Monreale,Bed & Breakfast,1 Stella,2,6,4
2025,Provincia del Medio Campidano,San Gavino Monreale,Bed & Breakfast,3 Stelle,1,4,2
2025,Provincia del Medio Campidano,Sanluri,Affittacamere,2 Stelle,1,6,4
2025,Provincia del Medio Campidano,Sanluri,Affittacamere,3 Stelle,1,7,4
2025,Provincia del Medio Campidano,Sanluri,Affittacamere,II Categoria,1,4,3
2025,Provincia del Medio Campidano,Sanluri,Agriturismo,,1,14,5
2025,Provincia del Medio Campidano,Sanluri,Albergo,3 Stelle,1,23,12
2025,Provincia del Medio Campidano,Sanluri,Altri alloggi privati,,14,59,27
2025,Provincia del Medio Campidano,Sardara,Agriturismo,,1,19,0
2025,Provincia del Medio Campidano,Sardara,Albergo,2 Stelle,2,59,28
2025,Provincia del Medio Campidano,Sardara,Albergo,3 Stelle,1,170,83
2025,Provincia del Medio Campidano,Sardara,Albergo,4 Stelle,2,117,58
2025,Provincia del Medio Campidano,Sardara,Altri alloggi privati,,3,11,6
2025,Provincia del Medio Campidano,Sardara,Bed & Breakfast,,1,4,1
2025,Provincia del Medio Campidano,Sardara,Bed & Breakfast,1 Stella,2,10,6
2025,Provincia del Medio Campidano,Sardara,Bed & Breakfast,3 Stelle,5,21,9
2025,Provincia del Medio Campidano,Serramanna,Affittacamere,3 Stelle,1,6,3
2025,Provincia del Medio Campidano,Serramanna,Altri alloggi privati,,10,40,20
2025,Provincia del Medio Campidano,Serramanna,Bed & Breakfast,2 Stelle,1,2,2
2025,Provincia del Medio Campidano,Serrenti,Affittacamere,2 Stelle,1,10,4
2025,Provincia del Medio Campidano,Serrenti,Albergo,2 Stelle,1,18,11
2025,Provincia del Medio Campidano,Serrenti,Altri alloggi privati,,1,6,3
2025,Provincia del Medio Campidano,Serrenti,Bed & Breakfast,1 Stella,1,3,2
2025,Provincia del Medio Campidano,Siddi,Affittacamere,II Categoria,1,6,3
2025,Provincia del Medio Campidano,Siddi,Altri alloggi privati,,1,4,2
2025,Provincia del Medio Campidano,Tuili,Agriturismo,,1,10,5
2025,Provincia del Medio Campidano,Tuili,Altri alloggi privati,,3,12,7
2025,Provincia del Medio Campidano,Tuili,Bed & Breakfast,1 Stella,2,10,5
2025,Provincia del Medio Campidano,Tuili,Bed & Breakfast,2 Stelle,3,13,6
2025,Provincia del Medio Campidano,Tuili,Ostello,III Categoria,1,25,13
2025,Provincia del Medio Campidano,Turri,Agriturismo,,1,16,8
2025,Provincia del Medio Campidano,Turri,Altri alloggi privati,,1,5,2
2025,Provincia del Medio Campidano,Villacidro,Affittacamere,1 Stella,1,5,3
2025,Provincia del Medio Campidano,Villacidro,Affittacamere,3 Stelle,3,12,7
2025,Provincia del Medio Campidano,Villacidro,Affittacamere,III Categoria,1,9,3
2025,Provincia del Medio Campidano,Villacidro,Agriturismo,,2,15,9
2025,Provincia del Medio Campidano,Villacidro,Altri alloggi privati,,17,70,29
2025,Provincia del Medio Campidano,Villacidro,Bed & Breakfast,1 Stella,2,7,4
2025,Provincia del Medio Campidano,Villacidro,Bed & Breakfast,2 Stelle,2,12,5
2025,Provincia del Medio Campidano,Villacidro,Bed & Breakfast,3 Stelle,2,11,6
2025,Provincia del Medio Campidano,Villacidro,Casa per ferie e ospitalità religiosa,III Categoria,1,11,4
2025,Provincia del Medio Campidano,Villamar,Affittacamere,II Categoria,1,8,4
2025,Provincia del Medio Campidano,Villamar,Altri alloggi privati,,1,3,1
2025,Provincia del Medio Campidano,Villamar,Bed & Breakfast,3 Stelle,1,4,2
2025,Provincia del Medio Campidano,Villanovaforru,Albergo,3 Stelle,1,72,30
2025,Provincia del Medio Campidano,Villanovaforru,Altri alloggi privati,,2,10,5
2025,Provincia del Medio Campidano,Villanovaforru,Bed & Breakfast,2 Stelle,1,2,1
2025,Provincia del Medio Campidano,Villanovafranca,Affittacamere,II Categoria,1,2,1
2025,Provincia del Medio Campidano,Villanovafranca,Altri alloggi privati,,2,15,7
2025,Provincia del Medio Campidano,Villanovafranca,Bed & Breakfast,1 Stella,1,6,3
2025,Provincia del Sulcis Iglesiente,Buggerru,Affittacamere,2 Stelle,1,4,2
2025,Provincia del Sulcis Iglesiente,Buggerru,Affittacamere,3 Stelle,1,3,3
2025,Provincia del Sulcis Iglesiente,Buggerru,Affittacamere,II Categoria,1,15,4
2025,Provincia del Sulcis Iglesiente,Buggerru,Albergo,3 Stelle,1,22,11
2025,Provincia del Sulcis Iglesiente,Buggerru,Albergo,4 Stelle,1,68,28
2025,Provincia del Sulcis Iglesiente,Buggerru,Altri alloggi privati,,101,458,185
2025,Provincia del Sulcis Iglesiente,Buggerru,Bed & Breakfast,2 Stelle,1,6,2
2025,Provincia del Sulcis Iglesiente,Buggerru,Bed & Breakfast,3 Stelle,4,17,10
2025,Provincia del Sulcis Iglesiente,Buggerru,Campeggio,2 Stelle,1,40,15
2025,Provincia del Sulcis Iglesiente,Buggerru,Casa/App. vacanze,II Categoria,2,24,10
2025,Provincia del Sulcis Iglesiente,Buggerru,Ostello,III Categoria,2,43,19
2025,Provincia del Sulcis Iglesiente,Calasetta,Affittacamere,,1,6,3
2025,Provincia del Sulcis Iglesiente,Calasetta,Affittacamere,3 Stelle,1,13,6
2025,Provincia del Sulcis Iglesiente,Calasetta,Affittacamere,II Categoria,2,8,4
2025,Provincia del Sulcis Iglesiente,Calasetta,Agriturismo,,2,22,10
2025,Provincia del Sulcis Iglesiente,Calasetta,Albergo,2 Stelle,2,58,32
2025,Provincia del Sulcis Iglesiente,Calasetta,Albergo,3 Stelle,3,202,103
2025,Provincia del Sulcis Iglesiente,Calasetta,Albergo,4 Stelle,1,100,40
2025,Provincia del Sulcis Iglesiente,Calasetta,Albergo Rurale,1 Stella,1,16,8
2025,Provincia del Sulcis Iglesiente,Calasetta,Altri alloggi privati,,487,2246,970
2025,Provincia del Sulcis Iglesiente,Calasetta,Bed & Breakfast,2 Stelle,3,14,8
2025,Provincia del Sulcis Iglesiente,Calasetta,Bed & Breakfast,3 Stelle,5,37,14
2025,Provincia del Sulcis Iglesiente,Calasetta,Campeggio,2 Stelle,1,366,103
2025,Provincia del Sulcis Iglesiente,Calasetta,Casa/App. vacanze,2 Stelle,2,43,19
2025,Provincia del Sulcis Iglesiente,Calasetta,Casa/App. vacanze,II Categoria,4,91,22
2025,Provincia del Sulcis Iglesiente,Carbonia,Affittacamere,II Categoria,2,20,10
2025,Provincia del Sulcis Iglesiente,Carbonia,Agriturismo,,3,54,28
2025,Provincia del Sulcis Iglesiente,Carbonia,Albergo,1 Stella,1,10,7
2025,Provincia del Sulcis Iglesiente,Carbonia,Albergo,4 Stelle,1,156,78
2025,Provincia del Sulcis Iglesiente,Carbonia,Altri alloggi privati,,116,510,226
2025,Provincia del Sulcis Iglesiente,Carbonia,Bed & Breakfast,,2,8,4
2025,Provincia del Sulcis Iglesiente,Carbonia,Bed & Breakfast,1 Stella,1,3,2
2025,Provincia del Sulcis Iglesiente,Carbonia,Bed & Breakfast,2 Stelle,2,11,5
2025,Provincia del Sulcis Iglesiente,Carbonia,Bed & Breakfast,3 Stelle,4,27,12
2025,Provincia del Sulcis Iglesiente,Carbonia,Casa per ferie e ospitalità religiosa,III Categoria,1,22,10
2025,Provincia del Sulcis Iglesiente,Carbonia,Casa/App. vacanze,3 Stelle,1,26,20
2025,Provincia del Sulcis Iglesiente,Carbonia,Villaggio albergo,3 Stelle,1,48,24
2025,Provincia del Sulcis Iglesiente,Carloforte,Affittacamere,2 Stelle,1,4,2
2025,Provincia del Sulcis Iglesiente,Carloforte,Affittacamere,3 Stelle,3,22,11
2025,Provincia del Sulcis Iglesiente,Carloforte,Affittacamere,I Categoria,3,36,13
2025,Provincia del Sulcis Iglesiente,Carloforte,Affittacamere,II Categoria,8,71,35
2025,Provincia del Sulcis Iglesiente,Carloforte,Affittacamere,III Categoria,1,4,2
2025,Provincia del Sulcis Iglesiente,Carloforte,Albergo,3 Stelle,7,251,135
2025,Provincia del Sulcis Iglesiente,Carloforte,Albergo,4 Stelle,3,178,86
2025,Provincia del Sulcis Iglesiente,Carloforte,Altri alloggi privati,,449,2004,835
2025,Provincia del Sulcis Iglesiente,Carloforte,Bed & Breakfast,,1,6,2
2025,Provincia del Sulcis Iglesiente,Carloforte,Bed & Breakfast,1 Stella,3,11,5
2025,Provincia del Sulcis Iglesiente,Carloforte,Bed & Breakfast,2 Stelle,5,22,12
2025,Provincia del Sulcis Iglesiente,Carloforte,Bed & Breakfast,3 Stelle,9,43,22
2025,Provincia del Sulcis Iglesiente,Carloforte,Casa/App. vacanze,3 Stelle,1,12,4
2025,Provincia del Sulcis Iglesiente,Carloforte,Casa/App. vacanze,II Categoria,2,42,11
2025,Provincia del Sulcis Iglesiente,Carloforte,Casa/App. vacanze,III Categoria,1,7,5
2025,Provincia del Sulcis Iglesiente,Domusnovas,Affittacamere,II Categoria,1,4,2
2025,Provincia del Sulcis Iglesiente,Domusnovas,Agriturismo,,1,20,0
2025,Provincia del Sulcis Iglesiente,Domusnovas,Albergo,3 Stelle,1,44,19
2025,Provincia del Sulcis Iglesiente,Domusnovas,Altri alloggi privati,,26,135,53
2025,Provincia del Sulcis Iglesiente,Domusnovas,Bed & Breakfast,1 Stella,2,7,4
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Agriturismo,,7,79,39
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Albergo,1 Stella,1,18,9
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Albergo,2 Stelle,1,28,14
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Albergo,3 Stelle,1,20,14
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Altri alloggi privati,,61,299,131
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Bed & Breakfast,,1,6,3
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Bed & Breakfast,1 Stella,1,4,2
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Bed & Breakfast,2 Stelle,1,4,3
2025,Provincia del Sulcis Iglesiente,Fluminimaggiore,Bed & Breakfast,3 Stelle,2,14,6
